listing_id,host_id,host_name,borough,neighbourhood,latitude,longitude,accomodation_type,price_per_night,minimum_nights,number_of_positive_reviews,positive_reviews_per_month
65813,321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,0.26
65834,321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,175,2,11,0.11
66008,322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,51,0.57
66026,322716,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,0.15
66251,324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,212,3,67,1.31
66275,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,95,1,109,1.11
66451,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,0.11
66718,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,135,6,187,1.87
66741,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,214,2.08
66974,329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,0.79
67288,101597,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,0.26
67299,330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,0.56
67397,332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,0.93
68099,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,1.05
68305,338454,Share,Manhattan,Harlem,40.82976,-73.94867,Private room,85,30,64,0.68
68403,240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,1.25
68735,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,0.32
68765,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,1.34
68900,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,0.1
68974,281229,Alicia,Manhattan,Little Italy,40.71943,-73.99627,Entire home/apt,575,2,191,1.88
69894,352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,0.55
69921,155689,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,0.49
70095,353965,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,90,2,120,1.27
70128,354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,0.63
70609,72062,Bruce,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,0.48
71010,361855,Kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire home/apt,250,3,32,0.43
71248,363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,125,25,43,0.42
71366,364955,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,39,0.44
71384,365153,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,0.5
71812,369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,0.35
72190,373085,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,110,13,38,0.39
72265,340692,Vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,0.36
74073,211877,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,0.6
74240,389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,0.67
74333,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,0.27
74404,391325,G & S,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,0.31
74680,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,2.01
74860,394752,Allison,Brooklyn,Greenpoint,40.72488,-73.95018,Private room,55,2,1,0.01
75193,308875,Scott,Brooklyn,Williamsburg,40.71398,-73.95763,Private room,69,2,220,2.17
75635,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,286,2.81
76761,118971,Evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,3.97
77765,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73749,-73.95292,Private room,179,3,36,0.36
77936,134355,Moss Owen,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,0.36
78919,422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,0.1
79067,425506,Bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,0.3
79782,430188,Pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,0.76
80493,434987,Jennifer,Manhattan,East Village,40.72329,-73.98486,Private room,71,2,182,1.81
80684,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73776,-73.95327,Private room,349,3,8,0.09
80700,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73738,-73.95482,Private room,349,3,7,0.07
80924,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,0.51
81739,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,0.02
82549,448312,Christopher,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private room,100,3,66,0.68
82550,448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,0.85
82638,449787,Sarah,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,2.4
82928,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,1.07
83243,453519,Julian,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,228,2.27
83446,454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,130,35,5,0.05
83722,456638,Sophie,Brooklyn,Williamsburg,40.7205,-73.96015,Entire home/apt,199,30,8,0.11
83847,410094,Yvette,Manhattan,East Village,40.72451,-73.98094,Entire home/apt,225,2,33,0.33
84010,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73813,-73.95394,Private room,179,3,13,0.14
84059,459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,150,5,5,0.05
84659,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,139,1,388,3.88
84905,464506,Ange,Manhattan,Two Bridges,40.71271,-73.99776,Private room,95,3,223,2.22
85094,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,0.11
86215,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,150,2,151,1.51
89621,209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,90,3,218,2.26
93313,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,0.76
94035,35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private room,80,1,42,1.21
94477,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,3.74
94783,473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,1.04
95747,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,0.13
95883,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,0.07
96471,116599,Sahr,Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,165,4,11,0.11
98330,31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,0.01
98663,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,0.19
99070,522065,Liz And Melissa,Manhattan,East Harlem,40.79406,-73.94102,Shared room,65,7,131,1.31
99085,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,0.15
100002,523218,Giorgio,Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,1.37
100186,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,0.99
101053,530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,0.31
102995,178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,0.46
103161,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,1.76
103311,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73861,-73.95485,Private room,599,3,9,0.09
103806,251176,Jason,Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,1.68
105469,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,0.13
105510,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,0.16
106363,551055,Alicia,Manhattan,Harlem,40.82773,-73.95231,Private room,60,3,380,3.83
106647,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,0.87
107630,306739,Maya,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,2.53
107895,3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,0.56
110739,568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,0.57
112100,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,0.03
112304,573316,Kelli,Manhattan,Harlem,40.8054,-73.95189,Private room,90,1,1,0.02
112359,571952,Olivia,Manhattan,Upper East Side,40.78491,-73.9508,Entire home/apt,225,2,56,0.57
112435,181376,Carol,Brooklyn,Fort Greene,40.69088,-73.97307,Private room,95,2,163,1.66
113265,314582,Anthony,Brooklyn,Crown Heights,40.67555,-73.95057,Private room,55,2,247,2.51
113945,275582,Natalia,Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,85,10,116,1.17
114123,579495,Susi,Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,0.28
114229,314941,Tony,Manhattan,Lower East Side,40.71895,-73.99434,Entire home/apt,211,1,52,0.6
114969,582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,0.4
115535,567187,Jane,Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,0.35
115678,127772,Will,Manhattan,Harlem,40.81822,-73.94095,Entire home/apt,99,1,320,3.23
115748,585166,Lilly,Queens,Astoria,40.76434,-73.92132,Entire home/apt,110,4,30,0.32
116940,209460,Marylyn,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,225,2.27
117425,593115,LuLu,Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire home/apt,150,30,95,0.96
118061,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,0.75
118430,585458,Paul,Manhattan,Chelsea,40.74412,-74.00208,Private room,290,2,35,0.36
120362,138069,Itamar,Brooklyn,Williamsburg,40.70665,-73.94061,Entire home/apt,190,4,50,0.51
121687,262812,Vikram,Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,0.31
121861,611716,Elizabeth,Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,165,2,23,0.23
123784,617990,Christopher,Manhattan,Harlem,40.80481,-73.94794,Entire home/apt,110,2,142,1.44
125053,622460,Justin,Manhattan,East Village,40.72533,-73.99143,Entire home/apt,395,2,70,0.73
125163,622855,Rodney,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99,2,38,0.54
125594,308652,Antonín,Brooklyn,Kensington,40.64302,-73.97255,Private room,39,1,82,0.94
126443,627217,Seith,Manhattan,East Village,40.72939,-73.98857,Entire home/apt,189,2,403,4.1
126816,620288,Eric,Manhattan,Upper West Side,40.79918,-73.96607,Private room,85,1,3,0.03
127387,23276,Katharine,Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,0.03
128975,256161,Wayne,Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,122,1,116,1.18
131154,275563,Lauren,Brooklyn,Greenpoint,40.72473,-73.95199,Entire home/apt,165,2,175,1.79
132516,85330,Jean,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,1.21
132570,651390,Catherine,Manhattan,West Village,40.73215,-74.00922,Entire home/apt,170,4,24,0.25
132695,507186,Holly,Brooklyn,Williamsburg,40.71109,-73.94332,Entire home/apt,125,2,15,0.15
133025,653405,Tracy,Manhattan,Murray Hill,40.7463,-73.97926,Private room,130,4,105,1.07
134934,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,0.38
135393,663764,Karen,Brooklyn,East Flatbush,40.651,-73.94886,Private room,50,2,263,2.69
135465,663879,Christopher,Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,0.91
135706,665013,Jeff,Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,132,4,10,0.1
136493,663384,Irena,Brooklyn,Park Slope,40.67632,-73.97616,Entire home/apt,250,7,18,0.21
138216,674970,Michael,Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,141,5,8,0.21
139624,680818,Jessica,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,0.73
140133,622866,Daniel,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,1.55
140425,683975,Ivy,Brooklyn,Crown Heights,40.6755,-73.95878,Private room,79,2,115,1.18
140973,686147,Dave,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,0.71
141154,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,2.41
141335,687361,Orna,Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,0.41
141890,689661,Allison,Manhattan,Nolita,40.72255,-73.99346,Entire home/apt,375,3,18,0.21
141984,630453,Vanessa,Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,0.69
142069,277747,Josh,Manhattan,East Village,40.72485,-73.97813,Entire home/apt,150,4,22,0.23
144087,616825,Rinaldo,Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,0.17
144148,299755,Jonathan,Manhattan,East Village,40.72217,-73.98419,Private room,96,1,34,0.58
145064,404424,Oliver,Brooklyn,Williamsburg,40.71943,-73.9565,Entire home/apt,145,7,8,0.08
145994,706418,Carolyn,Manhattan,Upper West Side,40.79264,-73.97294,Entire home/apt,95,5,2,0.08
146754,709434,Meighan,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,0.72
147586,709334,Julie,Manhattan,Harlem,40.80474,-73.94688,Entire home/apt,295,2,74,0.76
148201,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,0.19
148259,716064,Mihalis,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,0.86
148825,718349,B.,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,2.18
149777,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,2.49
150804,726333,Peter,Manhattan,Lower East Side,40.72008,-73.98404,Entire home/apt,250,4,19,0.2
151199,722320,Gladys & Bob,Queens,Astoria,40.75725,-73.91098,Entire home/apt,129,1,414,4.34
151478,216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,0.09
152078,731904,Ewelina,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,0.3
152259,256161,Wayne,Manhattan,Harlem,40.81156,-73.94571,Private room,55,3,119,1.22
152263,732535,William,Manhattan,Harlem,40.80497,-73.95016,Entire home/apt,300,2,203,2.14
152520,733894,Lucy,Queens,Sunnyside,40.7385,-73.91806,Private room,42,40,53,0.55
153405,737585,Pat,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,1.09
153780,739499,Donna,Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,1.8
154934,745069,Kimberly,Manhattan,Harlem,40.82426,-73.9463,Private room,75,3,38,0.42
155296,656841,Meredith,Brooklyn,Williamsburg,40.71624,-73.96272,Entire home/apt,255,45,39,0.5
157673,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,0.91
158061,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,Private room,165,1,27,0.28
158176,573065,Laura,Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,165,5,117,1.28
158290,759583,Pepe,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,0.44
158913,762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494,Entire home/apt,130,5,4,0.05
158955,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,4
159749,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,Private room,88,1,64,0.68
159815,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,0.41
159913,759883,Kaye,Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,1.79
160609,769247,Ligia,Manhattan,Upper West Side,40.77724,-73.98109,Entire home/apt,200,3,10,0.12
160994,770831,James,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,1.08
161366,733894,Lucy,Queens,Sunnyside,40.74102,-73.91681,Private room,42,40,41,0.43
161394,772300,Alain,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,0.03
161996,1856604,"Robert ""Bob""",Manhattan,Harlem,40.83096,-73.94633,Entire home/apt,295,3,227,2.33
162493,776490,Andres,Brooklyn,Williamsburg,40.71323,-73.95745,Entire home/apt,450,5,37,0.79
162508,776645,Placid,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,0.35
163627,242506,Jsun,Brooklyn,Williamsburg,40.71023,-73.96665,Private room,89,3,205,2.31
163809,781647,Jorin,Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,0.44
163814,627217,Seith,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,2.92
163836,32169,Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,0.89
164989,69439,Jade,Manhattan,SoHo,40.72351,-73.99683,Private room,140,2,54,0.56
165080,787273,Smadar,Brooklyn,Carroll Gardens,40.6809,-73.99233,Entire home/apt,500,7,7,0.07
165461,867225,Rahul,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,75,5,57,0.59
165824,733894,Lucy,Queens,Sunnyside,40.74,-73.91901,Private room,33,44,31,0.32
166006,791287,Giancarlo,Manhattan,Upper West Side,40.80006,-73.96049,Entire home/apt,250,31,188,1.94
166172,792159,Wanda,Brooklyn,Bushwick,40.70283,-73.92131,Private room,60,3,480,6.7
166541,793620,Yvette,Manhattan,Washington Heights,40.84468,-73.94303,Private room,75,2,34,0.35
166983,795640,Jilly,Brooklyn,Carroll Gardens,40.68252,-73.99619,Entire home/apt,350,5,6,0.06
167013,306605,Daniel,Manhattan,Chelsea,40.74342,-73.99483,Entire home/apt,205,9,3,0.04
167017,795889,Adam,Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,0.03
167222,22486,Lisel,Brooklyn,Park Slope,40.6788,-73.97643,Private room,60,1,20,0.21
167482,789257,Barbara,Manhattan,Upper West Side,40.77886,-73.98042,Entire home/apt,185,2,129,1.33
168084,800982,Chris,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,1.6
168123,720558,Sara,Brooklyn,South Slope,40.66085,-73.98537,Entire home/apt,105,28,101,1.06
168546,803086,Benton,Manhattan,East Harlem,40.80113,-73.94503,Entire home/apt,250,2,11,0.12
168810,747698,Linda & Chris,Manhattan,Upper West Side,40.78569,-73.97581,Entire home/apt,175,65,11,0.12
169002,805344,Alec,Manhattan,Harlem,40.82411,-73.94934,Private room,65,2,41,0.43
169152,806112,Julia,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,Entire home/apt,75,2,87,1.09
169306,806214,Vanessa,Bronx,University Heights,40.85811,-73.90675,Private room,37,4,117,1.21
169464,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70667,-73.96524,Entire home/apt,85,2,86,0.89
170420,812814,Lena,Manhattan,East Harlem,40.7932,-73.94007,Entire home/apt,79,2,15,0.16
170761,67778,Doug,Brooklyn,Fort Greene,40.68768,-73.97611,Private room,85,2,35,0.55
171776,803086,Benton,Manhattan,Harlem,40.80224,-73.94558,Private room,170,2,17,0.18
172700,302772,Cheryl,Manhattan,Lower East Side,40.71473,-73.98842,Private room,115,3,3,0.04
172870,781647,Jorin,Manhattan,Harlem,40.80518,-73.95359,Private room,89,5,43,0.47
173072,826192,Lewis,Manhattan,Harlem,40.80827,-73.95329,Shared room,49,3,168,4.6
173151,826459,Jane,Brooklyn,Greenpoint,40.72901,-73.95812,Private room,91,3,241,2.49
173742,829652,Donna,Manhattan,Gramercy,40.73476,-73.98452,Entire home/apt,400,2,105,1.13
174527,833926,Kris,Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,0.46
174966,836168,Henry,Manhattan,Upper West Side,40.7735,-73.98697,Entire home/apt,2000,30,30,0.33
176135,842125,Jennifer,Brooklyn,Crown Heights,40.67505,-73.95969,Entire home/apt,97,3,31,0.32
176653,844862,Cj,Manhattan,East Village,40.72974,-73.98201,Private room,100,4,49,0.51
176962,846309,Dani,Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,0.24
177421,848748,Sarah,Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,0.21
177495,848960,Amit,Manhattan,Chelsea,40.73939,-73.99612,Entire home/apt,429,10,18,0.9
177606,849492,Kathrine,Manhattan,Kips Bay,40.74112,-73.97686,Entire home/apt,189,6,90,0.95
179670,21475,Milan,Manhattan,Lower East Side,40.72019,-73.98217,Private room,120,2,99,1.04
179741,314941,Tony,Manhattan,Nolita,40.72133,-73.99666,Entire home/apt,300,1,6,0.06
180507,864735,Jason,Queens,Astoria,40.75744,-73.92163,Entire home/apt,107,30,21,0.22
180792,864735,Jason,Queens,Astoria,40.75695,-73.9202,Entire home/apt,95,30,24,0.26
181972,872121,Rosario,Manhattan,Harlem,40.8296,-73.94651,Entire home/apt,199,2,111,1.17
182069,39260,Mat,Manhattan,East Harlem,40.79056,-73.9468,Entire home/apt,120,2,86,0.91
182095,872805,Mike,Manhattan,West Village,40.73631,-73.99977,Entire home/apt,199,15,66,0.69
182177,873273,Christian & Carla,Bronx,Allerton,40.86466,-73.85709,Entire home/apt,125,2,271,2.84
182649,876054,Obed,Brooklyn,Williamsburg,40.71312,-73.96199,Private room,70,2,227,2.4
185266,889106,Lisa,Brooklyn,Williamsburg,40.71297,-73.94336,Private room,75,4,80,1.55
187488,871727,Village,Manhattan,West Village,40.73712,-74.00166,Private room,100,30,5,0.07
